3	261089
3	261090
3	167646
6	261091
6	72459
6	261092
6	37868
2	261093
2	25551
2	36896
1	48688
1	261094
1	261095
5	261096
2	261097
6344	261098
6344	261099
6344	261099
2	261100
7627	261101
7627	261102
2	261103
2	261103
6	261104
6	261105
6	167006
11	261106
11	261107
16	261108
1	261109
1	261110
16	25728
6	261111
16	261112
6	261113
6	261114
6	261115
6	261116
6	261117
6	261118
12	59
16	261119
14	10392
13	261120
13	261121
13	261121
14	261122
7628	261123
7628	261123
7628	261124
7628	261124
17	261125
13	261126
7628	261127
13	261128
13	261129
13	261128
7628	261130
13	261131
13	261129
7628	261132
7628	261133
17	12085
7628	261134
13	44572
7628	261135
17	261136
17	261137
17	261138
7628	261139
7628	261140
7628	261141
6193	261142
6193	261143
17	261144
17	261144
6193	107143
6193	261145
6193	261146
6193	134895
13	261147
7628	261148
7628	261149
7628	261150
19	261151
7628	261152
7628	261152
17	261153
19	261151
7628	261154
13	141684
19	152171
17	261155
7629	261156
7628	261157
17	203724
13	104812
22	261158
7628	261159
22	261160
17	261161
17	261162
17	261163
13	261164
7628	261165
17	261166
17	261167
17	261168
20	261169
7628	261170
17	261171
17	261172
22	261173
17	76857
7629	261174
7629	113050
22	261175
17	261176
17	41859
7628	174754
7628	261177
24	261178
7628	261179
7628	261180
13	261181
17	261182
13	261183
23	261184
6347	261185
23	261186
5124	261187
23	208851
23	261188
21	261189
23	120329
5124	261190
5124	261190
26	261191
25	261192
22	261193
26	261194
26	261195
17	261196
21	261197
21	261198
26	261199
25	203768
26	261200
26	261201
22	261202
26	261203
22	261204
26	261205
26	261206
17	261207
26	261206
17	261208
22	95872
26	261209
22	261210
26	261211
26	261212
22	103954
21	261213
26	261214
21	261215
26	261216
23	127
22	261217
26	261218
22	261217
26	261219
26	261220
26	261221
26	261222
29	261223
26	261224
22	261225
22	261226
27	261227
22	148211
29	261228
27	261229
26	261230
26	189139
26	261231
26	142469
27	261232
27	261233
26	261234
26	261235
26	261235
26	261236
21	261237
27	261238
21	261239
5124	261240
27	261241
27	261242
27	261242
27	261243
27	261244
21	261245
29	261246
29	261247
27	261248
27	261249
29	261250
27	261251
29	261250
27	261252
32	261253
32	261254
29	105983
22	261255
29	168
29	168
31	261256
29	168
32	261257
22	261258
32	261259
27	261260
29	168
31	39520
32	261261
27	261262
27	261263
29	261264
27	261265
32	261266
27	261267
22	194715
27	42462
32	261268
32	261268
32	261269
27	261270
27	261271
22	261272
27	261273
27	261274
27	261275
27	261276
27	261277
27	261278
29	261279
27	76487
27	261280
27	261281
27	261282
27	261283
29	138785
27	261284
6349	141769
27	261285
6350	261286
29	261287
32	139961
6350	261288
27	143150
29	261289
29	261290
29	261291
29	261292
34	261293
5434	261294
32	261295
22	209643
32	230576
32	230576
32	261296
6351	261297
34	261298
32	261299
22	261300
32	261301
36	137696
29	261302
36	226796
29	261303
32	261304
29	261305
29	261305
29	261306
29	261307
29	261308
29	261309
29	261310
32	261311
36	32428
29	261310
29	56066
29	56066
32	205069
32	261312
32	261313
6351	261314
6353	220651
6351	261315
6351	261316
6353	261317
34	76974
34	76974
37	261318
34	96698
33	261319
33	261320
33	261321
33	261319
32	261322
33	261323
33	261324
33	261320
32	261325
32	261326
32	261327
32	261327
32	261327
32	261327
32	261328
38	7754
38	23080
38	261329
38	261330
38	261330
42	31438
38	261331
42	261332
42	261333
42	141820
38	261334
38	261335
36	60889
7630	75187
49	239772
32	261336
43	261337
45	261338
43	261339
43	261340
43	261341
43	261342
45	21836
43	261343
43	261344
45	261345
43	261346
38	261347
43	261348
45	261349
45	261350
45	261351
45	261352
45	261353
45	261354
45	258
45	258
45	31460
36	261355
45	261356
45	78569
46	261357
45	261358
45	27296
46	159449
45	261359
45	261360
7631	261361
47	261362
45	261363
47	244152
7631	261364
45	261365
45	261366
46	261367
45	261366
47	223466
45	261368
45	261369
45	261370
45	147575
52	261371
52	261372
47	51196
47	51196
52	261373
46	261374
47	166769
47	166769
47	207606
51	261375
51	261375
32	261376
52	195828
47	64156
46	261377
32	261378
47	261379
46	86022
32	261380
7231	261381
52	261382
7231	95467
7632	261383
46	141856
7231	3924
7632	261384
50	261385
52	261386
56	32556
56	101575
56	249441
50	261387
56	261388
56	261388
56	261389
56	261389
54	102005
56	261390
54	102005
56	101575
52	43137
52	43137
52	162947
56	177623
52	141873
52	141873
56	201526
56	261391
56	24148
56	261392
5116	261393
50	261394
57	198914
57	261395
57	261396
5116	261397
5116	129053
7633	261398
5116	85993
7633	261399
56	261400
5485	37551
59	13871
59	261401
59	261401
59	261402
58	261403
58	261404
58	261405
58	261405
58	261406
61	261407
62	261408
61	261409
62	59149
60	261410
60	261411
61	79489
5707	261412
64	125266
5970	261413
5648	67531
64	261414
5707	261415
69	261416
69	261417
7634	40061
69	261418
69	261419
69	261420
69	261421
69	261422
69	261423
70	261424
69	57552
69	261425
69	261425
69	261426
69	261427
6360	261428
6360	261429
73	58912
73	58912
73	261430
73	214103
71	261431
73	261432
71	261433
71	261434
74	376
71	261435
71	85961
73	261436
6360	261437
7635	261438
6360	261439
71	261440
5954	261441
71	261440
75	261442
75	261443
7635	261444
5321	202582
77	261445
77	261446
5321	202582
7635	134667
5954	113543
77	184998
77	261447
76	261448
77	261447
76	261449
76	261450
77	220858
75	261451
77	220858
76	261449
75	32769
75	32769
76	261452
77	261453
77	261454
76	168789
77	205071
76	261449
77	261455
5321	261456
