1	1
1	2
2	3
3	4
4	5
1	6
4	7
5	8
4	9
5	10
4	11
6	12
4	13
6	14
1	15
1	16
1	15
6	17
1	18
6	19
1	20
6	21
7	22
7	23
7	23
7	24
6	25
7	26
1	27
2	28
2	28
8	29
2	28
2	28
1	30
7	31
8	32
6	33
6	34
9	35
9	36
9	37
9	38
9	39
9	40
10	41
9	42
9	43
9	44
9	45
9	46
11	47
9	48
9	49
9	48
7	50
9	51
9	52
9	53
10	54
12	55
6	56
1	57
13	58
12	59
12	59
14	60
15	61
14	62
6	63
13	64
16	65
1	66
1	67
1	68
17	69
13	70
13	71
7	72
16	73
1	74
13	75
1	76
13	77
1	74
13	77
1	76
1	78
1	79
18	80
13	81
19	82
13	83
13	84
19	85
19	86
19	87
19	88
19	89
19	90
19	91
20	92
20	92
13	93
21	94
22	95
13	96
13	96
22	97
22	98
23	99
22	100
24	101
23	99
22	102
17	103
17	104
17	104
17	105
17	106
17	107
17	103
20	108
17	103
20	109
17	110
17	111
25	112
20	113
20	114
20	115
20	115
23	116
20	117
20	117
20	117
20	118
20	117
20	118
22	119
22	120
20	121
20	121
23	122
23	123
23	124
23	125
25	126
25	126
23	127
23	127
26	128
25	129
27	130
28	131
28	132
27	133
28	134
28	135
29	136
27	137
27	138
27	139
28	140
27	141
27	142
29	143
29	144
28	145
29	146
29	147
29	148
29	149
29	150
28	151
29	150
27	152
28	153
28	154
29	155
28	156
30	157
27	158
28	159
27	160
29	161
27	162
29	163
29	163
29	163
29	164
29	165
22	166
31	167
29	168
31	169
29	170
29	171
21	172
29	173
31	169
31	174
29	175
31	176
32	177
31	178
31	179
29	180
29	181
22	182
29	183
22	184
33	185
22	186
29	187
29	188
34	189
33	190
29	191
32	192
33	193
33	194
33	195
33	196
29	197
35	198
32	199
32	200
32	201
36	202
32	203
37	204
38	205
39	206
39	206
39	206
36	207
33	208
32	209
36	210
33	208
38	211
40	212
40	213
41	214
40	215
36	216
40	217
36	218
36	219
40	215
36	220
40	221
40	222
39	223
38	224
36	225
36	225
41	226
36	225
36	227
36	228
33	229
39	230
39	231
36	232
36	233
39	234
36	235
39	234
39	236
36	235
42	237
32	238
38	239
38	240
38	240
36	241
42	242
36	243
36	244
36	245
36	246
36	247
42	248
42	249
36	250
43	251
36	252
43	253
36	254
43	255
43	251
44	256
45	257
45	258
36	259
36	260
36	261
36	262
46	263
36	264
36	265
36	265
47	266
32	267
47	268
47	269
47	270
47	271
47	272
48	273
46	274
48	275
33	276
33	277
49	278
50	279
32	280
51	281
47	282
51	283
51	283
51	284
50	285
52	286
53	287
47	288
53	289
50	290
52	291
52	292
50	290
54	293
55	294
55	295
55	296
55	295
55	297
55	298
55	299
52	300
55	301
50	302
56	303
56	304
55	305
55	306
55	307
57	308
58	309
56	310
56	311
56	312
56	313
50	314
50	314
54	315
54	315
59	316
58	317
58	318
53	319
53	320
53	321
53	322
53	323
53	324
58	325
58	326
59	327
58	328
50	329
58	330
60	331
58	332
60	333
58	334
60	335
58	336
61	337
62	338
62	339
62	340
61	341
61	341
58	342
62	343
62	340
60	344
63	345
60	346
50	347
50	348
50	348
61	349
62	350
60	351
60	351
64	352
65	353
66	354
66	355
67	356
67	357
67	358
68	359
69	360
68	361
67	362
67	363
67	364
68	365
68	366
68	367
67	368
67	369
70	370
64	371
71	372
72	373
71	372
71	372
73	374
71	375
74	376
71	377
71	378
71	379
71	379
71	380
75	381
71	382
73	383
71	384
71	384
71	385
75	386
71	387
71	388
71	388
71	389
71	390
64	391
76	392
64	393
76	394
76	395
77	396
75	397
76	398
75	399
64	400
64	401
64	401
64	402
64	402
64	403
78	404
78	405
78	406
76	407
78	408
64	409
79	410
79	411
64	412
64	412
80	413
79	414
80	415
80	416
80	417
78	418
78	418
64	419
78	420
64	421
64	421
78	422
78	423
81	424
76	425
64	426
76	427
82	428
83	429
80	430
64	431
76	432
83	433
76	434
83	435
83	436
80	437
83	438
80	439
84	440
85	441
80	442
84	443
81	444
83	445
76	446
81	444
83	445
81	447
86	448
79	449
82	450
86	451
87	452
79	453
81	454
81	455
88	456
86	457
86	458
82	459
85	460
85	460
81	461
87	462
81	463
81	464
81	465
81	466
86	467
81	468
81	469
81	470
89	471
81	472
89	473
90	474
91	475
81	476
81	477
91	478
81	479
81	480
88	481
81	480
81	482
88	483
88	484
88	485
89	486
81	487
90	488
90	489
90	490
89	491
81	492
76	493
89	494
90	495
89	496
90	495
81	497
89	498
89	499
89	499
92	500
86	501
90	502
92	503
92	504
90	505
86	506
90	505
92	507
86	508
90	509
86	510
86	511
93	512
76	513
86	514
93	515
93	516
76	517
93	518
93	519
93	520
93	521
93	522
93	521
93	521
86	523
94	524
95	525
95	526
94	527
86	528
94	524
95	529
93	530
93	530
95	531
96	532
95	529
94	533
95	534
93	535
93	536
95	537
93	538
93	539
94	540
94	540
97	541
94	542
98	543
94	544
94	545
93	546
93	546
86	547
86	548
86	549
86	549
99	550
94	551
100	552
99	553
101	554
100	552
99	555
100	556
99	557
100	552
99	558
99	558
101	559
99	558
97	560
99	561
101	562
100	563
86	564
101	565
97	566
86	567
102	568
101	569
101	565
101	570
101	571
101	572
101	573
99	574
101	575
99	576
86	577
103	578
103	579
103	580
86	581
102	582
104	583
104	584
102	585
102	586
86	587
102	588
102	588
105	589
100	590
102	591
102	592
100	593
106	594
106	595
100	596
106	594
103	597
103	598
107	599
107	599
107	600
107	601
108	602
108	603
108	603
109	604
109	604
110	605
107	606
108	607
110	608
110	609
110	610
108	611
110	612
110	613
108	614
110	615
103	616
111	617
111	618
111	618
111	619
112	620
109	621
112	620
107	622
112	623
107	624
109	625
110	626
107	627
107	627
113	628
113	629
113	629
113	630
113	631
109	632
110	633
110	634
107	635
114	636
115	637
115	638
115	639
107	640
115	641
116	642
115	641
117	643
117	644
118	645
117	646
107	647
117	648
117	649
109	650
107	651
117	652
107	653
117	654
117	655
117	656
118	657
115	658
117	659
118	660
107	661
119	662
119	663
115	664
119	665
119	666
117	667
107	668
107	669
117	670
107	671
117	672
115	673
119	674
119	674
119	675
107	676
119	677
120	678
121	679
115	680
119	681
120	682
117	683
107	684
107	685
120	686
107	687
119	688
117	689
117	690
117	691
117	692
117	693
117	693
117	694
120	695
120	696
122	697
120	698
119	699
107	700
123	701
122	702
122	703
107	700
119	704
119	705
119	705
123	706
107	707
123	708
107	709
124	710
123	711
124	712
124	713
124	714
107	715
124	716
122	717
125	718
124	719
126	720
127	721
123	722
127	723
124	724
122	725
127	726
123	727
127	728
123	729
123	730
123	731
127	732
128	733
123	734
107	735
129	736
123	734
121	737
123	738
123	739
128	740
107	741
123	742
107	743
128	744
130	745
107	746
121	747
107	715
125	748
122	749
130	750
128	751
128	751
107	752
107	753
123	754
125	755
131	756
121	757
121	757
123	758
128	759
107	760
122	761
125	762
131	756
122	763
125	764
123	765
123	765
131	766
128	767
128	768
128	769
128	769
128	770
128	771
131	772
132	773
128	774
128	775
128	776
123	777
128	778
123	779
128	774
107	780
128	781
107	782
133	783
123	784
107	785
123	786
127	787
131	788
123	789
123	789
131	790
107	791
132	792
130	793
123	794
123	795
134	796
134	797
107	798
135	799
123	795
134	797
130	800
134	801
136	802
137	803
134	801
134	804
134	805
134	806
134	807
134	807
107	808
132	809
138	35
139	810
107	811
107	812
135	813
139	814
138	815
138	816
135	817
138	818
138	819
140	820
141	821
139	822
139	823
142	824
140	825
143	826
143	827
143	828
140	825
143	829
144	830
143	831
144	832
144	830
144	833
139	834
143	835
107	836
143	837
143	838
143	839
140	840
143	841
143	842
145	843
141	844
140	845
146	846
140	847
146	848
107	849
140	850
107	851
146	852
107	853
146	854
146	854
147	855
148	856
149	857
148	858
148	859
148	860
149	861
140	862
148	863
148	864
150	865
149	866
107	867
107	868
107	869
147	870
151	871
107	872
148	873
148	874
149	875
148	876
149	877
149	877
148	878
151	879
151	880
148	881
148	881
107	882
148	883
148	884
152	885
152	885
107	886
107	887
107	888
107	889
107	890
153	891
153	891
107	892
151	893
151	894
154	895
155	896
155	897
156	898
156	899
156	898
154	900
151	901
107	902
156	903
151	904
107	905
151	904
157	906
107	907
151	908
151	909
157	910
158	911
151	912
154	913
151	914
159	915
107	916
159	917
159	917
160	918
159	917
159	919
161	920
159	919
107	921
107	922
161	923
151	924
162	925
151	926
162	927
163	928
162	927
162	929
162	930
160	931
151	932
151	933
164	934
164	935
165	936
151	937
151	937
163	938
163	939
166	940
167	941
167	942
163	943
163	944
166	945
163	946
163	947
163	948
165	949
163	950
168	951
163	952
169	953
170	954
163	955
163	956
171	957
170	958
170	959
163	960
163	960
170	961
168	962
151	963
163	964
163	965
163	966
163	967
151	968
151	969
151	970
163	971
172	972
163	973
163	974
173	975
163	976
172	977
163	978
151	979
174	980
174	981
175	982
168	983
163	984
163	985
163	986
163	987
163	988
163	989
163	990
163	991
163	992
163	993
168	994
163	995
163	996
151	997
163	998
176	999
176	1000
168	1001
163	1002
176	1003
163	1004
163	1005
176	1006
163	1007
176	1008
176	1006
176	1006
177	1009
177	1010
163	1011
175	1012
163	1013
163	1014
163	1015
176	1016
168	1017
177	1018
175	1019
168	1020
177	1021
176	1022
168	1023
177	1024
175	1025
168	1023
168	1026
173	1027
163	1028
173	1029
163	1030
173	1031
178	1032
178	1033
163	1034
173	1035
175	1036
179	1037
163	1038
163	1038
163	1038
163	1039
163	1040
163	1041
168	1042
163	1043
179	1044
168	1045
163	1046
163	1047
163	1048
180	1049
163	1050
179	1051
163	1052
181	1053
175	1054
180	1055
182	1056
182	1057
180	1055
182	1058
182	1059
181	1060
163	1061
163	1062
163	1063
163	1064
163	1065
163	1066
163	1067
175	1068
175	1069
183	1070
183	1071
175	1072
175	1073
184	1074
184	1075
184	1076
183	1077
178	1078
183	1079
184	1080
178	1081
185	1082
183	1083
185	1084
185	1085
185	1086
185	1087
186	1088
185	1089
185	1090
185	1084
186	1091
186	1092
186	1093
186	1094
175	1095
186	1096
187	1097
175	1098
183	1099
183	1100
175	1101
187	1102
187	1102
188	1103
185	1104
185	1105
185	1105
183	1106
185	1104
186	1107
186	1108
186	1109
188	1110
186	1111
189	1112
188	1113
188	1114
183	1115
189	1116
190	1117
186	1118
173	1119
191	1120
191	1121
186	1122
189	1123
173	1124
173	1125
188	1126
173	1127
190	1128
173	1129
173	1130
173	1131
186	1132
189	1133
186	1134
189	1135
192	1136
186	1137
186	1137
186	1138
189	1139
189	1140
193	1141
173	1142
173	1142
193	1143
194	1144
189	1145
195	1146
193	1147
189	1148
189	1149
195	1150
186	1151
186	1152
195	1153
189	1154
186	1155
189	1154
195	1156
195	1157
189	1154
195	1157
189	1154
189	1158
196	1159
186	1160
197	1161
196	1162
186	1160
186	1163
186	1164
198	1165
186	1166
198	1167
198	1167
195	1168
198	1169
186	1170
198	1169
199	1171
200	1172
199	1173
199	1174
200	1175
199	1176
200	1177
200	1178
200	1179
200	1180
186	1181
186	1182
201	1183
197	1184
200	1185
186	1186
198	1187
200	1185
186	1188
199	1189
202	1190
199	1191
200	1192
200	1193
200	1192
199	1194
198	1195
197	1196
198	1197
200	1198
203	1199
197	1200
200	1201
202	1202
204	1203
204	1204
204	1205
204	1206
201	1207
204	1208
204	1209
199	1210
200	1211
204	1212
200	1211
205	1213
205	1214
205	1215
204	1216
205	1217
199	1218
206	1219
200	1220
200	1221
207	1222
200	1223
200	1224
200	1225
204	1226
207	1227
204	1228
204	1229
208	1230
208	1231
206	1232
208	1233
206	1234
209	1235
209	1236
209	1237
209	1238
206	1239
210	1240
209	1241
210	1242
208	1243
210	1244
209	1245
209	1246
211	1247
212	1248
211	1247
213	1249
212	1250
213	1251
212	1250
208	1252
208	1253
206	1254
206	1254
209	1255
208	1256
208	1257
208	1258
206	1259
208	1258
206	1260
208	1261
208	1261
208	1262
208	1263
214	1264
208	1265
214	1266
214	1264
209	1267
208	1268
209	1269
214	1270
214	1271
215	1272
216	1273
214	1274
209	1275
217	1276
214	1277
214	1278
209	1279
214	1280
214	1280
214	1277
214	1280
214	1281
214	1282
214	1278
214	1283
214	1284
214	1285
214	1286
214	1287
214	1288
209	1289
214	1290
209	1291
209	1292
218	1293
217	1294
209	1295
218	1296
209	1297
218	1298
215	1299
209	1300
215	1301
215	1301
215	1301
215	1302
219	1303
219	1304
219	1305
220	1306
219	1307
220	1308
220	1308
220	1308
219	1309
219	1310
219	1311
219	1312
219	1313
219	1312
219	1314
215	1315
221	1316
222	1317
221	1318
215	1319
223	1320
224	1321
215	1322
222	1323
225	1324
222	1325
222	1323
225	1324
222	1326
226	1327
222	1328
222	1329
226	1330
226	1331
226	1332
226	1332
226	1333
227	1334
228	1335
222	1336
229	1337
222	1338
229	1339
228	1340
230	1341
229	1342
229	1343
231	1344
231	1345
232	1346
232	1347
233	1348
233	1349
233	1350
233	1351
233	1352
234	1353
226	1354
226	1355
226	1356
234	1357
226	1358
234	1359
234	1360
234	1361
234	1362
235	1363
236	1364
237	1365
237	1365
237	1366
237	1367
235	1368
238	1369
235	1370
235	1371
234	1372
